PCO_NAME,BNF_CHAPTER_PLUS_CODE,,,PCO_NAME,BNF_CHAPTER_PLUS_CODE,,,PCO_NAME,BNF_CHAPTER_PLUS_CODE,,,,,PCO_NAME,BNF_CHAPTER_PLUS_CODE,,,,,,,,
MANCHESTER CCG,21: Appliances,18.2322,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,11.21421,,,,,,,
MANCHESTER CCG,21: Appliances,265.30274,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,10.5933,,,,,,,
MANCHESTER CCG,21: Appliances,17.66207,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,9.32035,,,,,,,
MANCHESTER CCG,21: Appliances,9.28033,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,9.78297,,,,,,,
MANCHESTER CCG,21: Appliances,4.65412,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,0.9997,,,,,,,
MANCHESTER CCG,21: Appliances,30.53367,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,5.1352,,,,,,,
MANCHESTER CCG,21: Appliances,28.63114,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,9.79228,,,,,,,
MANCHESTER CCG,21: Appliances,23.25506,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,6.71861,,,,,,,
MANCHESTER CCG,21: Appliances,3.1265,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,11.17078,,,,,,,
MANCHESTER CCG,21: Appliances,16.37305,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,21.38529,,,,,,,
MANCHESTER CCG,21: Appliances,115.43555,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,11.78552,,,,,,,
MANCHESTER CCG,21: Appliances,2.39213,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,3.74738,,,,,,,
MANCHESTER CCG,21: Appliances,2.56875,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,74.00111,,,,,,,
MANCHESTER CCG,21: Appliances,8.39103,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,22.36642,,,,,,,
MANCHESTER CCG,21: Appliances,11.37189,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,17.46716,,,,,,,
MANCHESTER CCG,21: Appliances,5.35749,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,9.28932,,,,,,,
MANCHESTER CCG,21: Appliances,5.83158,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,36.28179,,,,,,,
MANCHESTER CCG,21: Appliances,12.64545,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,44.73272,,,,,,,
MANCHESTER CCG,21: Appliances,7.50483,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,14.6108,,,,,,,
MANCHESTER CCG,21: Appliances,3.61918,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,7.92945,,,,,,,
MANCHESTER CCG,21: Appliances,5.1251,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,29.20902,,,,,,,
MANCHESTER CCG,21: Appliances,9.27103,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,11.75512,,,,,,,
MANCHESTER CCG,21: Appliances,4.61383,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,29.23394,,,,,,,
MANCHESTER CCG,21: Appliances,24.49139,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,10.83547,,,,,,,
MANCHESTER CCG,21: Appliances,29.2199,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,9.32652,,,,,,,
MANCHESTER CCG,21: Appliances,35.3365,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,50.32431,,,,,,,
MANCHESTER CCG,21: Appliances,12.28289,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,3.71944,,,,,,,
MANCHESTER CCG,21: Appliances,13.91276,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,5.59159,,,,,,,
MANCHESTER CCG,21: Appliances,9.23385,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,12.48716,,,,,,,
MANCHESTER CCG,21: Appliances,47.84257,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,18.52892,,,,,,,
MANCHESTER CCG,21: Appliances,31.02326,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,5.1476,,,,,,,
MANCHESTER CCG,21: Appliances,8.6761,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,6.52301,,,,,,,
MANCHESTER CCG,21: Appliances,8.83723,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,7.51962,,,,,,,
MANCHESTER CCG,21: Appliances,24.33025,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,3.73807,,,,,,,
MANCHESTER CCG,21: Appliances,49.7079,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,257.94674,,,,,,,
MANCHESTER CCG,21: Appliances,16.71698,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,3.52384,,,,,,,
MANCHESTER CCG,21: Appliances,1.15579,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,75.48201,,,,,,,
MANCHESTER CCG,21: Appliances,22.78715,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,93.16654,,,,,,,
MANCHESTER CCG,21: Appliances,14.19162,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,18.49166,,,,,,,
MANCHESTER CCG,21: Appliances,24.2187,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,77.10868,,,,,,,
MANCHESTER CCG,21: Appliances,1.36029,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,13.39995,,,,,,,
MANCHESTER CCG,21: Appliances,1.17438,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,8.58024,,,,,,,
MANCHESTER CCG,21: Appliances,30.74448,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,26.30317,,,,,,,
MANCHESTER CCG,21: Appliances,60.24928,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,3.42139,,,,,,,
MANCHESTER CCG,21: Appliances,7.14089,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,18.60343,,,,,,,
MANCHESTER CCG,21: Appliances,4.49298,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,8.49761,,,,,,,
MANCHESTER CCG,21: Appliances,11.19837,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,22.32916,,,,,,,
MANCHESTER CCG,21: Appliances,20.79167,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,1.33501,,,,,,,
MANCHESTER CCG,21: Appliances,53.01095,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,4.66017,,,,,,,
MANCHESTER CCG,21: Appliances,22.37194,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,65.22402,,,,,,,
MANCHESTER CCG,21: Appliances,42.70499,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,3.16991,,,,,,,
MANCHESTER CCG,21: Appliances,6.51017,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,4.20378,,,,,,,
MANCHESTER CCG,21: Appliances,1.98311,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,54.22089,,,,,,,
MANCHESTER CCG,21: Appliances,28.28097,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,3.78281,,,,,,,
MANCHESTER CCG,21: Appliances,0.8955,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,47.10486,,,,,,,
MANCHESTER CCG,21: Appliances,13.96235,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,8.44242,,,,,,,
MANCHESTER CCG,21: Appliances,5.53411,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,9.32652,,,,,,,
MANCHESTER CCG,21: Appliances,4.65101,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,1.66409,,,,,,,
MANCHESTER CCG,21: Appliances,4.19552,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,0.8041,,,,,,,
MANCHESTER CCG,21: Appliances,13.37359,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,9.23343,,,,,,,
MANCHESTER CCG,21: Appliances,18.4925,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,8.38584,,,,,,,
MANCHESTER CCG,21: Appliances,10.51357,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,13.88429,,,,,,,
MANCHESTER CCG,21: Appliances,6.6868,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,4.66017,,,,,,,
MANCHESTER CCG,21: Appliances,38.05093,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,9.25206,,,,,,,
MANCHESTER CCG,21: Appliances,18.38714,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,5.41462,,,,,,,
MANCHESTER CCG,21: Appliances,10.42371,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,6.54164,,,,,,,
MANCHESTER CCG,21: Appliances,5.55271,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,65.22402,,,,,,,
MANCHESTER CCG,21: Appliances,15.25754,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,3.41207,,,,,,,
MANCHESTER CCG,21: Appliances,4.56735,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,26.27837,,,,,,,
MANCHESTER CCG,21: Appliances,780.99729,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,19.57217,,,,,,,
MANCHESTER CCG,21: Appliances,259.3163,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,3.62007,,,,,,,
MANCHESTER CCG,21: Appliances,13.72373,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,24.55828,,,,,,,
MANCHESTER CCG,21: Appliances,41.78779,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,19.56902,,,,,,,
MANCHESTER CCG,21: Appliances,4.19552,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,11.13352,,,,,,,
MANCHESTER CCG,21: Appliances,7.44905,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,42.6092,,,,,,,
MANCHESTER CCG,21: Appliances,26.50547,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,69.89351,,,,,,,
MANCHESTER CCG,21: Appliances,35.572,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,7.69659,,,,,,,
MANCHESTER CCG,21: Appliances,10.05188,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,10.27039,,,,,,,
MANCHESTER CCG,21: Appliances,128.35365,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,29.07262,,,,,,,
MANCHESTER CCG,21: Appliances,14.19162,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,27.66618,,,,,,,
MANCHESTER CCG,21: Appliances,23.11874,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,16.32141,,,,,,,
MANCHESTER CCG,21: Appliances,16.71698,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,247.93063,,,,,,,
MANCHESTER CCG,21: Appliances,130.15381,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,6.71238,,,,,,,
MANCHESTER CCG,21: Appliances,6.51947,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,20.54078,,,,,,,
MANCHESTER CCG,21: Appliances,43.51857,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,1.33501,,,,,,,
MANCHESTER CCG,21: Appliances,25.96632,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,4.18515,,,,,,,
MANCHESTER CCG,21: Appliances,13.84149,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,7.35197,,,,,,,
MANCHESTER CCG,21: Appliances,7.36849,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,4.40246,,,,,,,
MANCHESTER CCG,21: Appliances,10.63443,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,18.60349,,,,,,,
MANCHESTER CCG,21: Appliances,6.82934,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,3.03951,,,,,,,
MANCHESTER CCG,21: Appliances,10.81414,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,17.37402,,,,,,,
MANCHESTER CCG,21: Appliances,2.35495,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,13.96503,,,,,,,
MANCHESTER CCG,21: Appliances,22.90491,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,3.71944,,,,,,,
MANCHESTER CCG,21: Appliances,18.60405,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,4.65086,,,,,,,
MANCHESTER CCG,21: Appliances,21.80181,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,3.73807,,,,,,,
MANCHESTER CCG,21: Appliances,507.94815,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,219.06938,,,,,,,
MANCHESTER CCG,21: Appliances,7.29413,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,15.28765,,,,,,,
MANCHESTER CCG,21: Appliances,1.82819,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,5.46428,,,,,,,
MANCHESTER CCG,21: Appliances,9.27103,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,4.62292,,,,,,,
MANCHESTER CCG,21: Appliances,25.1111,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,97.81123,,,,,,,
MANCHESTER CCG,21: Appliances,9.90315,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,247.84383,,,,,,,
MANCHESTER CCG,21: Appliances,12.11555,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,10.45668,,,,,,,
MANCHESTER CCG,21: Appliances,17.05163,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,10.82924,,,,,,,
MANCHESTER CCG,21: Appliances,11.14879,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,7.51962,,,,,,,
MANCHESTER CCG,21: Appliances,459.85808,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,9.92268,,,,,,,
MANCHESTER CCG,21: Appliances,9.28343,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,12.47476,,,,,,,
MANCHESTER CCG,21: Appliances,7.38709,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,22.32916,,,,,,,
MANCHESTER CCG,21: Appliances,70.673,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,9.77988,,,,,,,
MANCHESTER CCG,21: Appliances,21.61589,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,65.22402,,,,,,,
MANCHESTER CCG,21: Appliances,17.12799,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,4.99548,,,,,,,
MANCHESTER CCG,21: Appliances,2.10396,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,4.16652,,,,,,,
MANCHESTER CCG,21: Appliances,5.98654,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,3.72876,,,,,,,
MANCHESTER CCG,21: Appliances,99.41579,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,260.80928,,,,,,,
MANCHESTER CCG,21: Appliances,7.15159,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,25.16067,,,,,,,
MANCHESTER CCG,21: Appliances,4.64172,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,9.15252,,,,,,,
MANCHESTER CCG,21: Appliances,10.79556,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,6.97009,,,,,,,
MANCHESTER CCG,21: Appliances,7.43976,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,177.21731,,,,,,,
MANCHESTER CCG,21: Appliances,5.83158,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,11.94694,,,,,,,
MANCHESTER CCG,21: Appliances,5.55271,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,25.1637,,,,,,,
MANCHESTER CCG,21: Appliances,5.58059,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,33.45629,,,,,,,
MANCHESTER CCG,21: Appliances,39.51962,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,25.15753,,,,,,,
MANCHESTER CCG,21: Appliances,5.67974,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,18.01659,,,,,,,
MANCHESTER CCG,21: Appliances,7.20117,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,3.07676,,,,,,,
MANCHESTER CCG,21: Appliances,13.37359,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,14.00212,,,,,,,
MANCHESTER CCG,21: Appliances,11.29133,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,8.39516,,,,,,,
MANCHESTER CCG,21: Appliances,11.14879,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,6.69998,,,,,,,
MANCHESTER CCG,21: Appliances,9.63053,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,26.77494,,,,,,,
MANCHESTER CCG,21: Appliances,23.51222,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,28.35223,,,,,,,
MANCHESTER CCG,21: Appliances,3.82143,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,82.45838,,,,,,,
MANCHESTER CCG,21: Appliances,5.5837,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,20.09376,,,,,,,
MANCHESTER CCG,21: Appliances,5.59919,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,15.44279,,,,,,,
MANCHESTER CCG,21: Appliances,9.804,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,5.85547,,,,,,,
MANCHESTER CCG,21: Appliances,4.34425,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,183.76243,,,,,,,
MANCHESTER CCG,21: Appliances,5.40397,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,136.06723,,,,,,,
MANCHESTER CCG,21: Appliances,1.10001,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,4.17584,,,,,,,
MANCHESTER CCG,21: Appliances,9.91556,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,32.55601,,,,,,,
MANCHESTER CCG,21: Appliances,4.50538,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,44.25473,,,,,,,
MANCHESTER CCG,21: Appliances,21.16969,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,33.50617,,,,,,,
MANCHESTER CCG,21: Appliances,101.70874,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,4.20378,,,,,,,
MANCHESTER CCG,21: Appliances,4.11185,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,14.87782,,,,,,,
MANCHESTER CCG,21: Appliances,39.1354,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,12.84088,,,,,,,
MANCHESTER CCG,21: Appliances,26.79678,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,21.1866,,,,,,,
MANCHESTER CCG,21: Appliances,4.19552,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,1.01524,,,,,,,
MANCHESTER CCG,21: Appliances,640.86591,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,53.11559,,,,,,,
MANCHESTER CCG,21: Appliances,48.86822,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,1.17667,,,,,,,
MANCHESTER CCG,21: Appliances,1.33241,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,2.5738,,,,,,,
MANCHESTER CCG,21: Appliances,27.181,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,15.8465,,,,,,,
MANCHESTER CCG,21: Appliances,1.08142,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,7.65002,,,,,,,
MANCHESTER CCG,21: Appliances,4.77186,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,100.40651,,,,,,,
MANCHESTER CCG,21: Appliances,10.79555,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,27.95795,,,,,,,
MANCHESTER CCG,21: Appliances,124.39041,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,12.61134,,,,,,,
MANCHESTER CCG,21: Appliances,30.82499,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,47.24138,,,,,,,
MANCHESTER CCG,21: Appliances,4.13974,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,2.37197,,,,,,,
MANCHESTER CCG,21: Appliances,7.42427,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,5.56365,,,,,,,
MANCHESTER CCG,21: Appliances,3.68425,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,3.35619,,,,,,,
MANCHESTER CCG,21: Appliances,28.79224,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,7.42648,,,,,,,
MANCHESTER CCG,21: Appliances,4.77186,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,32.69578,,,,,,,
MANCHESTER CCG,21: Appliances,9.18737,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,13.06464,,,,,,,
MANCHESTER CCG,21: Appliances,4.61383,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,22.36328,,,,,,,
MANCHESTER CCG,21: Appliances,46.40164,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,5.56365,,,,,,,
MANCHESTER CCG,21: Appliances,125.39751,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,6.52301,,,,,,,
MANCHESTER CCG,21: Appliances,10.275,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,6.71238,,,,,,,
MANCHESTER CCG,21: Appliances,7.1144,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,3.98024,,,,,,,
MANCHESTER CCG,21: Appliances,145.72741,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,18.64063,,,,,,,
MANCHESTER CCG,21: Appliances,18.54826,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,9.69914,,,,,,,
MANCHESTER CCG,21: Appliances,113.1239,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,23.13018,,,,,,,
MANCHESTER CCG,21: Appliances,36.4644,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,1.31638,,,,,,,
MANCHESTER CCG,21: Appliances,5.55891,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,27.18185,,,,,,,
MANCHESTER CCG,21: Appliances,10.85753,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,7.74316,,,,,,,
MANCHESTER CCG,21: Appliances,57.41109,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,38.12583,,,,,,,
MANCHESTER CCG,21: Appliances,4.4651,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,2.5738,,,,,,,
MANCHESTER CCG,21: Appliances,61.29047,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,11.38809,,,,,,,
MANCHESTER CCG,21: Appliances,43.75233,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,33.90354,,,,,,,
MANCHESTER CCG,21: Appliances,33.44636,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,37.03304,,,,,,,
MANCHESTER CCG,21: Appliances,11.35949,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,14.43068,,,,,,,
MANCHESTER CCG,21: Appliances,10.52597,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,10.92238,,,,,,,
MANCHESTER CCG,21: Appliances,50.2222,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,14.59217,,,,,,,
MANCHESTER CCG,21: Appliances,5.35749,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,2.77871,,,,,,,
MANCHESTER CCG,21: Appliances,12.92739,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,24.22302,,,,,,,
MANCHESTER CCG,21: Appliances,32.57881,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,3.73807,,,,,,,
MANCHESTER CCG,21: Appliances,15.3753,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,18.42338,,,,,,,
MANCHESTER CCG,21: Appliances,20.09759,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,6.47644,,,,,,,
MANCHESTER CCG,21: Appliances,7.18877,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,10.63056,,,,,,,
MANCHESTER CCG,21: Appliances,13.91276,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,23.53069,,,,,,,
MANCHESTER CCG,21: Appliances,27.48466,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,7.10357,,,,,,,
MANCHESTER CCG,21: Appliances,39.1726,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,3.06745,,,,,,,
MANCHESTER CCG,21: Appliances,35.3489,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,5.1352,,,,,,,
MANCHESTER CCG,21: Appliances,6.12905,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,7.46374,,,,,,,
MANCHESTER CCG,21: Appliances,37.36918,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,9.29863,,,,,,,
MANCHESTER CCG,21: Appliances,34.24583,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,8.39516,,,,,,,
MANCHESTER CCG,21: Appliances,16.72628,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,38.05961,,,,,,,
MANCHESTER CCG,21: Appliances,6.2313,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,55.8539,,,,,,,
MANCHESTER CCG,21: Appliances,1.90649,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,79.64859,,,,,,,
MANCHESTER CCG,21: Appliances,23.26744,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,9.23343,,,,,,,
MANCHESTER CCG,21: Appliances,1.92508,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,12.26985,,,,,,,
MANCHESTER CCG,21: Appliances,54.73379,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,1565.07885,,,,,,,
MANCHESTER CCG,21: Appliances,4.15833,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,8.27407,,,,,,,
MANCHESTER CCG,21: Appliances,11.19837,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,16.74997,,,,,,,
MANCHESTER CCG,21: Appliances,9.95892,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,12.30397,,,,,,,
MANCHESTER CCG,21: Appliances,36.33439,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,3.71944,,,,,,,
MANCHESTER CCG,21: Appliances,15.4125,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,4.99851,,,,,,,
MANCHESTER CCG,21: Appliances,258.87607,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,18.30538,,,,,,,
MANCHESTER CCG,21: Appliances,16.18712,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,44.0621,,,,,,,
MANCHESTER CCG,21: Appliances,7.59779,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,9.32035,,,,,,,
MANCHESTER CCG,21: Appliances,1.51832,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,11.37569,,,,,,,
MANCHESTER CCG,21: Appliances,18.2446,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,14.25686,,,,,,,
MANCHESTER CCG,21: Appliances,21.67791,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,10.6057,,,,,,,
MANCHESTER CCG,21: Appliances,17.63727,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,55.8415,,,,,,,
MANCHESTER CCG,21: Appliances,17.53194,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,13.18264,,,,,,,
MANCHESTER CCG,21: Appliances,1.15579,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,260.82168,,,,,,,
MANCHESTER CCG,21: Appliances,16.73868,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,10.25799,,,,,,,
MANCHESTER CCG,21: Appliances,8.6761,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,8.4883,,,,,,,
MANCHESTER CCG,21: Appliances,1.67325,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,43.81388,,,,,,,
MANCHESTER CCG,21: Appliances,11.74372,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,37.23178,,,,,,,
MANCHESTER CCG,21: Appliances,4.16763,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,100.53091,,,,,,,
MANCHESTER CCG,21: Appliances,20.09138,,,,,,,,,,,,MANCHESTER CCG,21: Appliances,67.98079,,,,,,,
